Date,FG,NQ
2025-02-26,21.25714285714286,21132.919921875
2025-02-27,12.757142857142858,20550.94921875
2025-02-28,20.657142857142855,20884.41015625
2025-03-03,12.342857142857143,20425.580078125
2025-03-04,11.042857142857144,20352.529296875
2025-03-05,11.514285714285714,20628.4609375
2025-03-06,17.2,20052.630859375
2025-03-07,17.642857142857146,20201.369140625
2025-03-10,17.071428571428573,19430.94921875
2025-03-11,15.114285714285716,19376.9609375
2025-03-12,15.914285714285716,19596.01953125
2025-03-13,15.185714285714289,19225.48046875
2025-03-14,22.057142857142857,19704.640625
2025-03-17,22.571428571428573,19812.240234375
2025-03-18,22.228571428571428,19483.359375
2025-03-19,21.6,19736.66015625
2025-03-20,21.685714285714287,19677.609375
2025-03-21,22.685714285714287,19753.970703125
2025-03-24,25.4,20180.44921875
2025-03-25,29.285714285714285,20287.830078125
2025-03-26,28.88571428571429,19916.990234375
2025-03-27,28.342857142857145,19798.619140625
2025-03-28,26.371428571428577,19281.400390625
2025-03-31,21.114285714285717,19278.44921875
2025-04-01,19.571428571428573,19436.419921875
2025-04-02,22.6,19581.779296875
2025-04-03,12.142857142857142,18521.470703125
2025-04-04,5.385714285714286,17397.69921875
2025-04-07,4.0,17430.6796875
2025-04-08,2.9,17090.400390625
2025-04-09,9.5,19145.060546875
2025-04-10,5.614285714285715,18343.5703125
2025-04-11,8.385714285714286,18690.05078125
2025-04-14,12.342857142857143,18796.01953125
2025-04-15,13.114285714285716,18830.23046875
2025-04-16,11.142857142857142,18257.640625
2025-04-17,16.057142857142857,18258.08984375
2025-04-21,12.371428571428572,17808.30078125
2025-04-22,13.600000000000003,18276.41015625
2025-04-23,21.542857142857144,18693.259765625
2025-04-24,24.08571428571429,19214.400390625
2025-04-25,34.51428571428572,19432.560546875
2025-04-28,32.142857142857146,19427.2890625
2025-04-29,32.74285714285714,19544.94921875
2025-04-30,32.371428571428574,19571.01953125
2025-05-01,41.25714285714287,19786.7109375
2025-05-02,38.28571428571429,20102.609375
2025-05-05,53.057142857142864,19967.939453125
2025-05-06,54.65714285714286,19791.349609375
2025-05-07,54.142857142857146,19867.970703125
2025-05-08,57.65714285714286,20063.560546875
2025-05-09,60.02857142857143,20061.44921875
2025-05-12,64.4857142857143,20868.150390625
2025-05-13,68.2,21197.69921875
2025-05-14,70.4,21319.2109375
2025-05-15,69.14285714285714,21335.8203125
2025-05-16,70.60000000000001,21427.939453125
2025-05-19,69.74285714285715,21447.05078125
2025-05-20,69.17142857142858,21367.369140625
2025-05-21,66.22857142857143,21080.359375
2025-05-22,66.8,21112.470703125
2025-05-23,64.08571428571429,20915.66015625
2025-05-27,65.74285714285715,21414.990234375
2025-05-28,64.74285714285715,21318.169921875
2025-05-29,64.45714285714287,21363.94921875
2025-05-30,61.91428571428571,21340.990234375
2025-06-02,62.42857142857144,21491.75
2025-06-03,54.57142857142857,21662.580078125
2025-06-04,54.88571428571429,21721.919921875
2025-06-05,57.97142857142858,21547.4296875
2025-06-06,61.77142857142858,21761.7890625
2025-06-09,63.42857142857143,21797.869140625
2025-06-10,64.0,21941.919921875
2025-06-11,64.2,21860.80078125
2025-06-12,64.6,21913.3203125
2025-06-13,59.54285714285715,21631.0390625
2025-06-16,61.114285714285714,21937.5703125
2025-06-17,57.42857142857144,21719.080078125
2025-06-18,54.285714285714285,21719.689453125
2025-06-20,54.51428571428573,21626.390625
2025-06-23,56.60000000000001,21856.330078125
2025-06-24,57.885714285714286,22190.51953125
2025-06-25,59.25714285714286,22237.740234375
2025-06-26,63.00000000000001,22447.2890625
2025-06-27,64.8,22534.19921875
2025-06-30,69.22857142857143,22679.009765625
2025-07-01,67.54285714285714,22478.130859375
2025-07-02,63.714285714285715,22641.890625
2025-07-03,77.62857142857145,22866.970703125
2025-07-07,75.08571428571429,22685.5703125
2025-07-08,74.62857142857142,22702.25
2025-07-09,75.91428571428571,22864.91015625
2025-07-10,76.97142857142856,22829.259765625
2025-07-11,75.25714285714285,22780.599609375
2025-07-14,76.11428571428573,22855.630859375
2025-07-15,73.4857142857143,22884.58984375
2025-07-16,72.94285714285715,22907.970703125
2025-07-17,74.17142857142858,23081.05078125
2025-07-18,73.94285714285715,23065.470703125
2025-07-21,73.28571428571429,23180.060546875
2025-07-22,73.88571428571429,23063.580078125
2025-07-23,76.3714285714286,23162.41015625
2025-07-24,75.25714285714287,23219.869140625
2025-07-25,74.65714285714286,23272.25
2025-07-28,73.8,23356.26953125
2025-07-29,70.62857142857143,23308.30078125
2025-07-30,68.02857142857142,23345.41015625
2025-07-31,63.714285714285715,23218.119140625
2025-08-01,49.8,22763.310546875
2025-08-04,56.885714285714286,23188.609375
2025-08-05,55.028571428571425,23018.560546875
2025-08-06,55.31428571428573,23315.0390625
2025-08-07,54.71428571428572,23389.529296875
2025-08-08,58.37142857142857,23611.26953125
2025-08-11,57.628571428571426,23526.630859375
2025-08-12,62.25714285714286,23839.19921875
2025-08-13,63.34285714285714,23849.0390625
2025-08-14,63.25714285714287,23832.439453125
2025-08-15,63.54285714285715,23712.0703125
2025-08-18,64.2,23713.759765625
2025-08-19,59.88571428571429,23384.76953125
2025-08-20,55.91428571428572,23249.5703125
2025-08-21,52.60000000000001,23142.580078125
2025-08-22,55.54285714285715,23498.119140625
2025-08-25,53.942857142857136,23425.609375
2025-08-26,55.4,23525.2890625
2025-08-27,59.11428571428572,23565.849609375
2025-08-28,64.42857142857143,23703.44921875
2025-08-29,61.542857142857144,23415.419921875
2025-09-02,62.45714285714286,23231.109375
2025-09-03,61.371428571428574,23414.83984375
2025-09-04,61.17142857142858,23633.009765625
2025-09-05,58.68571428571429,23652.439453125
2025-09-08,58.228571428571435,23762.30078125
2025-09-09,57.942857142857136,23839.80078125
2025-09-10,57.94285714285714,23849.26953125
2025-09-11,60.34285714285715,23992.560546875
2025-09-12,61.34285714285714,24092.189453125
2025-09-15,64.45714285714287,24293.779296875
2025-09-16,64.37142857142858,24274.25
2025-09-17,63.77142857142858,24223.689453125
2025-09-18,66.54285714285714,24454.890625
2025-09-19,66.22857142857144,24626.25
2025-09-22,66.51428571428572,24761.0703125
2025-09-23,56.771428571428565,24580.169921875
2025-09-24,54.57142857142857,24503.5703125
2025-09-25,50.65714285714286,24397.310546875
2025-09-26,51.28571428571428,24503.849609375
2025-09-29,50.97142857142857,24611.349609375
2025-09-30,51.40000000000001,24679.990234375
2025-10-01,52.48571428571428,24800.859375
2025-10-02,54.54285714285715,24892.759765625
2025-10-03,52.57142857142857,24785.51953125
2025-10-06,53.971428571428575,24978.560546875
2025-10-07,51.857142857142854,24840.23046875
2025-10-08,52.942857142857136,25136.619140625
2025-10-09,48.62857142857143,25098.1796875
2025-10-10,30.14285714285714,24221.740234375
2025-10-13,29.74285714285714,24750.25
2025-10-14,28.285714285714285,24579.3203125
2025-10-15,27.41428571428571,24745.359375
2025-10-16,23.114285714285717,24657.240234375
2025-10-17,22.32857142857143,24817.94921875
2025-10-20,29.85714285714286,25141.01953125
2025-10-21,28.542857142857148,25127.130859375
2025-10-22,26.37142857142857,24879.009765625
2025-10-23,27.571428571428573,25097.41015625
2025-10-24,32.45714285714286,25358.16015625
2025-10-27,37.34285714285715,25821.55078125
2025-10-28,39.34285714285714,26012.150390625
2025-10-29,42.114285714285714,26119.849609375
2025-10-30,37.05714285714286,25734.810546875
2025-10-31,34.45714285714286,25858.130859375
2025-11-03,32.6,25972.939453125
2025-11-04,20.94285714285714,25435.69921875
2025-11-05,23.057142857142857,25620.029296875
2025-11-06,24.342857142857145,25130.0390625
2025-11-07,20.428571428571427,25059.810546875
2025-11-10,29.942857142857143,25611.740234375
2025-11-11,30.457142857142856,25533.490234375
2025-11-12,34.57142857142858,25517.330078125
2025-11-13,24.542857142857144,24993.4609375
2025-11-14,22.057142857142853,25008.240234375
2025-11-17,11.642857142857142,24799.919921875
2025-11-18,8.9,24503.099609375
2025-11-19,7.857142857142857,24640.51953125
2025-11-20,5.171428571428572,24054.380859375
2025-11-21,5.6571428571428575,24239.5703125
2025-11-24,13.685714285714283,24873.849609375
2025-11-25,15.028571428571428,25018.359375
2025-11-26,17.657142857142862,25236.939453125
2025-11-28,21.771428571428572,25434.890625
2025-12-01,22.085714285714285,25342.849609375
2025-12-02,23.257142857142856,25555.859375
2025-12-03,24.771428571428572,25606.5390625
2025-12-04,36.02857142857143,25581.69921875
2025-12-05,38.142857142857146,25692.05078125
2025-12-08,40.77142857142858,25627.94921875
2025-12-09,40.94285714285714,25668.689453125
2025-12-10,36.371428571428574,25776.439453125
2025-12-11,43.74285714285714,25686.689453125
2025-12-12,39.285714285714285,25196.73046875
2025-12-15,49.31428571428573,25067.26953125
2025-12-16,46.4,25132.939453125
2025-12-17,37.68571428571429,24647.609375
2025-12-18,42.371428571428574,25019.369140625
2025-12-19,44.2,25346.1796875
2025-12-22,54.88571428571429,25461.69921875
2025-12-23,58.57142857142857,25587.830078125
2025-12-24,58.0,25656.150390625
2025-12-26,54.857142857142854,25644.390625
2025-12-29,47.885714285714286,25525.560546875
2025-12-30,46.114285714285714,25462.560546875
2025-12-31,43.25714285714286,25249.849609375
2026-01-02,45.22857142857142,25206.169921875
2026-01-05,47.60000000000001,25401.3203125
2026-01-06,52.857142857142854,25639.7109375
2026-01-07,48.57142857142857,25653.900390625
2026-01-08,48.371428571428574,25507.099609375
2026-01-09,54.114285714285714,25766.259765625
2026-01-12,58.0,25787.66015625
2026-01-13,59.085714285714296,25741.94921875
2026-01-14,58.62857142857143,25465.939453125
2026-01-15,63.65714285714286,25547.0703125
2026-01-16,63.77142857142858,25529.259765625
2026-01-20,50.85714285714287,24987.5703125
2026-01-21,53.857142857142854,25326.580078125
2026-01-22,54.771428571428565,25518.349609375
2026-01-23,54.885714285714286,25605.470703125
2026-01-26,57.65714285714286,25713.2109375
2026-01-27,64.97142857142858,25939.740234375
2026-01-28,65.54285714285713,26022.7890625
2026-01-29,63.82857142857143,25884.30078125
2026-01-30,58.60000000000001,25552.390625
2026-02-02,63.40000000000001,25738.609375
2026-02-03,43.34285714285714,25338.619140625
2026-02-04,47.228571428571435,24891.240234375
2026-02-05,34.94285714285714,24548.689453125
2026-02-06,45.371428571428574,25075.76953125
2026-02-09,48.4857142857143,25268.140625
2026-02-10,47.228571428571435,25127.640625
2026-02-11,49.91428571428571,25201.259765625
2026-02-12,36.357142857142854,24687.609375
2026-02-13,33.84285714285714,24732.73046875
2026-02-17,33.31428571428572,24701.599609375
2026-02-18,34.157142857142865,24898.869140625
2026-02-19,34.400000000000006,24797.33984375
2026-02-20,42.34285714285715,25012.619140625
2026-02-23,32.542857142857144,24708.939453125
2026-02-24,40.25714285714286,24977.0390625
2026-02-25,43.142857142857146,25329.0390625
2026-02-26,42.91428571428571,25034.369140625
2026-02-27,41.17142857142857,24960.0390625
2026-03-02,34.285714285714285,24992.599609375
2026-03-03,31.628571428571423,24720.080078125
2026-03-04,33.07142857142857,25093.6796875
2026-03-05,31.62857142857143,25020.41015625
2026-03-06,25.25714285714286,24643.01953125
2026-03-09,22.228571428571428,24967.25
2026-03-10,20.271428571428572,24956.470703125
2026-03-11,18.314285714285713,24965.009765625
2026-03-13,16.671428571428574,24380.73046875
2026-03-16,23.91428571428572,24655.33984375
2026-03-17,22.88571428571429,24780.419921875
2026-03-18,13.614285714285714,24425.08984375
2026-03-19,18.314285714285713,24355.279296875
2026-03-20,8.4,23898.150390625
2026-03-23,11.62857142857143,24188.58984375
2026-03-24,10.35714285714286,24002.44921875
2026-03-25,16.542857142857144,24162.98046875
2026-03-26,10.257142857142858,23586.990234375
2026-03-27,8.171428571428573,23132.76953125
2026-03-30,5.771428571428572,22953.380859375
2026-03-31,14.885714285714284,23740.189453125
2026-04-01,15.857142857142858,24019.990234375
2026-04-02,18.285714285714285,24045.529296875
2026-04-06,21.85714285714286,24192.169921875
2026-04-07,21.571428571428573,24202.369140625
2026-04-08,29.171428571428574,24903.169921875
2026-04-09,33.800000000000004,25082.08984375
2026-04-10,38.05714285714286,25116.33984375
2026-04-13,40.971428571428575,25383.720703125
2026-04-14,47.25714285714286,25842.0
2026-04-15,56.2,26204.580078125
2026-04-16,61.48571428571429,26333.0
2026-04-17,68.57142857142858,26672.4296875
2026-04-20,69.97142857142858,26590.33984375
2026-04-21,67.57142857142858,26479.470703125
2026-04-22,68.45714285714286,26937.279296875
2026-04-23,66.17142857142856,26782.630859375
2026-04-24,65.4,27303.669921875
2026-04-27,66.28571428571429,27305.6796875
2026-04-28,67.42857142857142,27029.009765625
2026-04-29,66.22857142857143,27186.98046875
2026-04-30,69.51428571428572,27452.119140625
2026-05-01,71.17142857142856,27710.359375
2026-05-04,66.88571428571429,27651.8203125
2026-05-05,67.25714285714287,28015.060546875
2026-05-06,68.74285714285715,28599.169921875
2026-05-07,67.28571428571429,28563.94921875
2026-05-08,67.28571428571429,29234.990234375
2026-05-11,66.62857142857143,29320.66015625
2026-05-12,65.68571428571428,29064.80078125
2026-05-13,64.97142857142858,29366.939453125
2026-05-14,65.91428571428573,29580.30078125
2026-05-15,63.22857142857142,29125.19921875
2026-05-18,61.5714285714286,28994.369140625
2026-05-19,59.3714285714286,28818.83984375
2026-05-20,60.2571428571429,29297.69921875
2026-05-21,58.0571428571429,29357.26953125
2026-05-22,58.9714285714286,29481.640625
2026-05-26,60.9142857142857,30001.3203125
2026-05-27,60.6,29973.5703125
2026-05-28,60.0857142857143,30223.890625
2026-05-29,59.5142857142857,30333.1796875
2026-06-01,56.5428571428571,30513.859375
2026-06-02,56.0571428571429,30660.599609375
2026-06-03,53.0285714285714,30571.240234375
2026-06-04,53.8857142857143,30407.810546875
2026-06-05,41.7714285714286,28957.599609375
2026-06-08,39.8857142857143,29414.259765625
2026-06-09,32.4857142857143,29084.5
2026-06-10,26.9142857142857,28508.029296875
2026-06-11,31.6,29446.1796875
2026-06-12,35.5142857142857,29635.94921875
2026-06-15,41.6,30543.919921875
2026-06-16,39.0857142857143,29968.130859375
2026-06-17,32.2,29670.94921875
2026-06-18,37.5714285714286,30406.189453125
2026-06-22,31.9699633699634,30347.080078125
2026-06-23,27.4571428571429,29347.26953125
2026-06-24,25.9714285714286,29220.060546875
2026-06-25,24.3985347985348,29440.3203125
2026-06-26,25.1142857142857,29118.240234375
2026-06-29,27.2571428571429,29774.75
2026-06-30,30.9428571428571,30276.349609375
2026-07-01,30.4571428571429,29809.130859375
2026-07-02,37.4857142857143,29329.2109375
2026-07-06,44.0285714285714,29697.869140625
2026-07-07,43.7142857142857,29173.01953125
2026-07-08,44.1142857142857,29252.560546875
2026-07-09,46.0857142857143,29727.099609375
2026-07-10,48.4,29825.109375
2026-07-13,43.6857142857143,29264.099609375
